﻿Code;Locatie;Datum;Uur5Minuten;Ordening;Totaal;Tegenrichting;Hoofdrichting
BAT;Bataviabrug;2023-06-06;4:20:00;2023-06-06T06:20:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;4:25:00;2023-06-06T06:25:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;4:30:00;2023-06-06T06:30:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;4:35:00;2023-06-06T06:35:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;4:40:00;2023-06-06T06:40:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;4:45:00;2023-06-06T06:45:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-06;4:50:00;2023-06-06T06:50:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;4:55:00;2023-06-06T06:55:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;5:00:00;2023-06-06T07:00:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;5:05:00;2023-06-06T07:05:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;5:10:00;2023-06-06T07:10:00+02:00;2;1;1
BAT;Bataviabrug;2023-06-06;5:15:00;2023-06-06T07:15:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-06;5:20:00;2023-06-06T07:20:00+02:00;2;0;2
BAT;Bataviabrug;2023-06-06;5:25:00;2023-06-06T07:25:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;5:30:00;2023-06-06T07:30:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-06;5:35:00;2023-06-06T07:35:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-06;5:40:00;2023-06-06T07:40:00+02:00;3;2;1
BAT;Bataviabrug;2023-06-06;5:45:00;2023-06-06T07:45:00+02:00;3;1;2
BAT;Bataviabrug;2023-06-06;5:50:00;2023-06-06T07:50:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;5:55:00;2023-06-06T07:55:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;6:00:00;2023-06-06T08:00:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;6:05:00;2023-06-06T08:05:00+02:00;4;4;0
BAT;Bataviabrug;2023-06-06;6:10:00;2023-06-06T08:10:00+02:00;2;1;1
BAT;Bataviabrug;2023-06-06;6:15:00;2023-06-06T08:15:00+02:00;4;3;1
BAT;Bataviabrug;2023-06-06;6:20:00;2023-06-06T08:20:00+02:00;5;3;2
BAT;Bataviabrug;2023-06-06;6:25:00;2023-06-06T08:25:00+02:00;3;1;2
BAT;Bataviabrug;2023-06-06;6:30:00;2023-06-06T08:30:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-06;6:35:00;2023-06-06T08:35:00+02:00;4;4;0
BAT;Bataviabrug;2023-06-06;6:40:00;2023-06-06T08:40:00+02:00;5;2;3
BAT;Bataviabrug;2023-06-06;6:45:00;2023-06-06T08:45:00+02:00;2;1;1
BAT;Bataviabrug;2023-06-06;6:50:00;2023-06-06T08:50:00+02:00;7;5;2
BAT;Bataviabrug;2023-06-06;6:55:00;2023-06-06T08:55:00+02:00;3;1;2
BAT;Bataviabrug;2023-06-06;7:00:00;2023-06-06T09:00:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-06;7:05:00;2023-06-06T09:05:00+02:00;7;2;5
BAT;Bataviabrug;2023-06-06;7:10:00;2023-06-06T09:10:00+02:00;5;4;1
BAT;Bataviabrug;2023-06-06;7:15:00;2023-06-06T09:15:00+02:00;7;4;3
BAT;Bataviabrug;2023-06-06;7:20:00;2023-06-06T09:20:00+02:00;6;2;4
BAT;Bataviabrug;2023-06-06;7:25:00;2023-06-06T09:25:00+02:00;16;9;7
BAT;Bataviabrug;2023-06-06;7:30:00;2023-06-06T09:30:00+02:00;14;10;4
BAT;Bataviabrug;2023-06-06;7:35:00;2023-06-06T09:35:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;7:40:00;2023-06-06T09:40:00+02:00;26;20;6
BAT;Bataviabrug;2023-06-06;7:45:00;2023-06-06T09:45:00+02:00;21;13;8
BAT;Bataviabrug;2023-06-06;7:50:00;2023-06-06T09:50:00+02:00;15;10;5
BAT;Bataviabrug;2023-06-06;7:55:00;2023-06-06T09:55:00+02:00;28;19;9
BAT;Bataviabrug;2023-06-06;8:00:00;2023-06-06T10:00:00+02:00;26;19;7
BAT;Bataviabrug;2023-06-06;8:05:00;2023-06-06T10:05:00+02:00;24;17;7
BAT;Bataviabrug;2023-06-06;8:10:00;2023-06-06T10:10:00+02:00;23;12;11
BAT;Bataviabrug;2023-06-06;8:15:00;2023-06-06T10:15:00+02:00;39;28;11
BAT;Bataviabrug;2023-06-06;8:20:00;2023-06-06T10:20:00+02:00;45;28;17
BAT;Bataviabrug;2023-06-06;8:25:00;2023-06-06T10:25:00+02:00;36;29;7
BAT;Bataviabrug;2023-06-06;8:30:00;2023-06-06T10:30:00+02:00;34;25;9
BAT;Bataviabrug;2023-06-06;8:35:00;2023-06-06T10:35:00+02:00;28;17;11
BAT;Bataviabrug;2023-06-06;8:40:00;2023-06-06T10:40:00+02:00;43;34;9
BAT;Bataviabrug;2023-06-06;8:45:00;2023-06-06T10:45:00+02:00;37;20;17
BAT;Bataviabrug;2023-06-06;8:50:00;2023-06-06T10:50:00+02:00;26;16;10
BAT;Bataviabrug;2023-06-06;8:55:00;2023-06-06T10:55:00+02:00;43;31;12
BAT;Bataviabrug;2023-06-06;9:00:00;2023-06-06T11:00:00+02:00;19;16;3
BAT;Bataviabrug;2023-06-06;9:05:00;2023-06-06T11:05:00+02:00;18;15;3
BAT;Bataviabrug;2023-06-06;9:10:00;2023-06-06T11:10:00+02:00;23;17;6
BAT;Bataviabrug;2023-06-06;9:15:00;2023-06-06T11:15:00+02:00;10;7;3
BAT;Bataviabrug;2023-06-06;9:20:00;2023-06-06T11:20:00+02:00;8;6;2
BAT;Bataviabrug;2023-06-06;9:25:00;2023-06-06T11:25:00+02:00;17;12;5
BAT;Bataviabrug;2023-06-06;9:30:00;2023-06-06T11:30:00+02:00;12;8;4
BAT;Bataviabrug;2023-06-06;9:35:00;2023-06-06T11:35:00+02:00;11;5;6
BAT;Bataviabrug;2023-06-06;9:40:00;2023-06-06T11:40:00+02:00;9;6;3
BAT;Bataviabrug;2023-06-06;9:45:00;2023-06-06T11:45:00+02:00;9;6;3
BAT;Bataviabrug;2023-06-06;9:50:00;2023-06-06T11:50:00+02:00;6;4;2
BAT;Bataviabrug;2023-06-06;9:55:00;2023-06-06T11:55:00+02:00;12;7;5
BAT;Bataviabrug;2023-06-06;10:00:00;2023-06-06T12:00:00+02:00;7;2;5
BAT;Bataviabrug;2023-06-06;10:05:00;2023-06-06T12:05:00+02:00;5;2;3
BAT;Bataviabrug;2023-06-06;10:10:00;2023-06-06T12:10:00+02:00;8;4;4
BAT;Bataviabrug;2023-06-06;10:15:00;2023-06-06T12:15:00+02:00;7;6;1
BAT;Bataviabrug;2023-06-06;10:20:00;2023-06-06T12:20:00+02:00;4;1;3
BAT;Bataviabrug;2023-06-06;10:25:00;2023-06-06T12:25:00+02:00;8;7;1
BAT;Bataviabrug;2023-06-06;10:30:00;2023-06-06T12:30:00+02:00;5;4;1
BAT;Bataviabrug;2023-06-06;10:35:00;2023-06-06T12:35:00+02:00;17;3;14
BAT;Bataviabrug;2023-06-06;10:40:00;2023-06-06T12:40:00+02:00;11;6;5
BAT;Bataviabrug;2023-06-06;10:45:00;2023-06-06T12:45:00+02:00;10;6;4
BAT;Bataviabrug;2023-06-06;10:50:00;2023-06-06T12:50:00+02:00;10;8;2
BAT;Bataviabrug;2023-06-06;10:55:00;2023-06-06T12:55:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;11:00:00;2023-06-06T13:00:00+02:00;12;4;8
BAT;Bataviabrug;2023-06-06;11:05:00;2023-06-06T13:05:00+02:00;4;4;0
BAT;Bataviabrug;2023-06-06;11:10:00;2023-06-06T13:10:00+02:00;10;1;9
BAT;Bataviabrug;2023-06-06;11:15:00;2023-06-06T13:15:00+02:00;12;6;6
BAT;Bataviabrug;2023-06-06;11:20:00;2023-06-06T13:20:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;11:25:00;2023-06-06T13:25:00+02:00;10;6;4
BAT;Bataviabrug;2023-06-06;11:30:00;2023-06-06T13:30:00+02:00;13;7;6
BAT;Bataviabrug;2023-06-06;11:35:00;2023-06-06T13:35:00+02:00;12;3;9
BAT;Bataviabrug;2023-06-06;11:40:00;2023-06-06T13:40:00+02:00;17;10;7
BAT;Bataviabrug;2023-06-06;11:45:00;2023-06-06T13:45:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;11:50:00;2023-06-06T13:50:00+02:00;11;5;6
BAT;Bataviabrug;2023-06-06;11:55:00;2023-06-06T13:55:00+02:00;8;4;4
BAT;Bataviabrug;2023-06-06;12:00:00;2023-06-06T14:00:00+02:00;16;7;9
BAT;Bataviabrug;2023-06-06;12:05:00;2023-06-06T14:05:00+02:00;15;9;6
BAT;Bataviabrug;2023-06-06;12:10:00;2023-06-06T14:10:00+02:00;14;6;8
BAT;Bataviabrug;2023-06-06;12:15:00;2023-06-06T14:15:00+02:00;17;14;3
BAT;Bataviabrug;2023-06-06;12:20:00;2023-06-06T14:20:00+02:00;13;8;5
BAT;Bataviabrug;2023-06-06;12:25:00;2023-06-06T14:25:00+02:00;14;8;6
BAT;Bataviabrug;2023-06-06;12:30:00;2023-06-06T14:30:00+02:00;13;7;6
BAT;Bataviabrug;2023-06-06;12:35:00;2023-06-06T14:35:00+02:00;11;5;6
BAT;Bataviabrug;2023-06-06;12:40:00;2023-06-06T14:40:00+02:00;13;7;6
BAT;Bataviabrug;2023-06-06;12:45:00;2023-06-06T14:45:00+02:00;17;9;8
BAT;Bataviabrug;2023-06-06;12:50:00;2023-06-06T14:50:00+02:00;12;9;3
BAT;Bataviabrug;2023-06-06;12:55:00;2023-06-06T14:55:00+02:00;18;6;12
BAT;Bataviabrug;2023-06-06;13:00:00;2023-06-06T15:00:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;13:05:00;2023-06-06T15:05:00+02:00;18;9;9
BAT;Bataviabrug;2023-06-06;13:10:00;2023-06-06T15:10:00+02:00;14;6;8
BAT;Bataviabrug;2023-06-06;13:15:00;2023-06-06T15:15:00+02:00;16;7;9
BAT;Bataviabrug;2023-06-06;13:20:00;2023-06-06T15:20:00+02:00;13;4;9
BAT;Bataviabrug;2023-06-06;13:25:00;2023-06-06T15:25:00+02:00;7;2;5
BAT;Bataviabrug;2023-06-06;13:30:00;2023-06-06T15:30:00+02:00;11;10;1
BAT;Bataviabrug;2023-06-06;13:35:00;2023-06-06T15:35:00+02:00;5;2;3
BAT;Bataviabrug;2023-06-06;13:40:00;2023-06-06T15:40:00+02:00;9;6;3
BAT;Bataviabrug;2023-06-06;13:45:00;2023-06-06T15:45:00+02:00;13;8;5
BAT;Bataviabrug;2023-06-06;13:50:00;2023-06-06T15:50:00+02:00;17;11;6
BAT;Bataviabrug;2023-06-06;13:55:00;2023-06-06T15:55:00+02:00;6;3;3
BAT;Bataviabrug;2023-06-06;14:00:00;2023-06-06T16:00:00+02:00;10;6;4
BAT;Bataviabrug;2023-06-06;14:05:00;2023-06-06T16:05:00+02:00;9;2;7
BAT;Bataviabrug;2023-06-06;14:10:00;2023-06-06T16:10:00+02:00;10;7;3
BAT;Bataviabrug;2023-06-06;14:15:00;2023-06-06T16:15:00+02:00;4;1;3
BAT;Bataviabrug;2023-06-06;14:20:00;2023-06-06T16:20:00+02:00;10;7;3
BAT;Bataviabrug;2023-06-06;14:25:00;2023-06-06T16:25:00+02:00;9;6;3
BAT;Bataviabrug;2023-06-06;14:30:00;2023-06-06T16:30:00+02:00;4;1;3
BAT;Bataviabrug;2023-06-06;14:35:00;2023-06-06T16:35:00+02:00;12;8;4
BAT;Bataviabrug;2023-06-06;14:40:00;2023-06-06T16:40:00+02:00;8;4;4
BAT;Bataviabrug;2023-06-06;14:45:00;2023-06-06T16:45:00+02:00;11;5;6
BAT;Bataviabrug;2023-06-06;14:50:00;2023-06-06T16:50:00+02:00;6;3;3
BAT;Bataviabrug;2023-06-06;14:55:00;2023-06-06T16:55:00+02:00;19;2;17
BAT;Bataviabrug;2023-06-06;15:00:00;2023-06-06T17:00:00+02:00;15;8;7
BAT;Bataviabrug;2023-06-06;15:05:00;2023-06-06T17:05:00+02:00;12;4;8
BAT;Bataviabrug;2023-06-06;15:10:00;2023-06-06T17:10:00+02:00;7;5;2
BAT;Bataviabrug;2023-06-06;15:15:00;2023-06-06T17:15:00+02:00;16;8;8
BAT;Bataviabrug;2023-06-06;15:20:00;2023-06-06T17:20:00+02:00;14;9;5
BAT;Bataviabrug;2023-06-06;15:25:00;2023-06-06T17:25:00+02:00;7;2;5
BAT;Bataviabrug;2023-06-06;15:30:00;2023-06-06T17:30:00+02:00;13;8;5
BAT;Bataviabrug;2023-06-06;15:35:00;2023-06-06T17:35:00+02:00;23;15;8
BAT;Bataviabrug;2023-06-06;15:40:00;2023-06-06T17:40:00+02:00;7;1;6
BAT;Bataviabrug;2023-06-06;15:45:00;2023-06-06T17:45:00+02:00;21;10;11
BAT;Bataviabrug;2023-06-06;15:50:00;2023-06-06T17:50:00+02:00;25;12;13
BAT;Bataviabrug;2023-06-06;15:55:00;2023-06-06T17:55:00+02:00;14;6;8
BAT;Bataviabrug;2023-06-06;16:00:00;2023-06-06T18:00:00+02:00;22;15;7
BAT;Bataviabrug;2023-06-06;16:05:00;2023-06-06T18:05:00+02:00;19;7;12
BAT;Bataviabrug;2023-06-06;16:10:00;2023-06-06T18:10:00+02:00;20;7;13
BAT;Bataviabrug;2023-06-06;16:15:00;2023-06-06T18:15:00+02:00;22;8;14
BAT;Bataviabrug;2023-06-06;16:20:00;2023-06-06T18:20:00+02:00;22;9;13
BAT;Bataviabrug;2023-06-06;16:25:00;2023-06-06T18:25:00+02:00;25;18;7
BAT;Bataviabrug;2023-06-06;16:30:00;2023-06-06T18:30:00+02:00;15;6;9
BAT;Bataviabrug;2023-06-06;16:35:00;2023-06-06T18:35:00+02:00;25;13;12
BAT;Bataviabrug;2023-06-06;16:40:00;2023-06-06T18:40:00+02:00;28;7;21
BAT;Bataviabrug;2023-06-06;16:45:00;2023-06-06T18:45:00+02:00;28;15;13
BAT;Bataviabrug;2023-06-06;16:50:00;2023-06-06T18:50:00+02:00;31;8;23
BAT;Bataviabrug;2023-06-06;16:55:00;2023-06-06T18:55:00+02:00;31;18;13
BAT;Bataviabrug;2023-06-06;17:00:00;2023-06-06T19:00:00+02:00;24;13;11
BAT;Bataviabrug;2023-06-06;17:05:00;2023-06-06T19:05:00+02:00;38;22;16
BAT;Bataviabrug;2023-06-06;17:10:00;2023-06-06T19:10:00+02:00;33;13;20
BAT;Bataviabrug;2023-06-06;17:15:00;2023-06-06T19:15:00+02:00;32;14;18
BAT;Bataviabrug;2023-06-06;17:20:00;2023-06-06T19:20:00+02:00;31;11;20
BAT;Bataviabrug;2023-06-06;17:25:00;2023-06-06T19:25:00+02:00;27;13;14
BAT;Bataviabrug;2023-06-06;17:30:00;2023-06-06T19:30:00+02:00;27;15;12
BAT;Bataviabrug;2023-06-06;17:35:00;2023-06-06T19:35:00+02:00;25;8;17
BAT;Bataviabrug;2023-06-06;17:40:00;2023-06-06T19:40:00+02:00;24;11;13
BAT;Bataviabrug;2023-06-06;17:45:00;2023-06-06T19:45:00+02:00;46;24;22
BAT;Bataviabrug;2023-06-06;17:50:00;2023-06-06T19:50:00+02:00;30;15;15
BAT;Bataviabrug;2023-06-06;17:55:00;2023-06-06T19:55:00+02:00;30;15;15
BAT;Bataviabrug;2023-06-06;18:00:00;2023-06-06T20:00:00+02:00;29;19;10
BAT;Bataviabrug;2023-06-06;18:05:00;2023-06-06T20:05:00+02:00;22;12;10
BAT;Bataviabrug;2023-06-06;18:10:00;2023-06-06T20:10:00+02:00;25;9;16
BAT;Bataviabrug;2023-06-06;18:15:00;2023-06-06T20:15:00+02:00;25;13;12
BAT;Bataviabrug;2023-06-06;18:20:00;2023-06-06T20:20:00+02:00;18;9;9
BAT;Bataviabrug;2023-06-06;18:25:00;2023-06-06T20:25:00+02:00;20;11;9
BAT;Bataviabrug;2023-06-06;18:30:00;2023-06-06T20:30:00+02:00;16;12;4
BAT;Bataviabrug;2023-06-06;18:35:00;2023-06-06T20:35:00+02:00;18;10;8
BAT;Bataviabrug;2023-06-06;18:40:00;2023-06-06T20:40:00+02:00;20;14;6
BAT;Bataviabrug;2023-06-06;18:45:00;2023-06-06T20:45:00+02:00;13;8;5
BAT;Bataviabrug;2023-06-06;18:50:00;2023-06-06T20:50:00+02:00;23;14;9
BAT;Bataviabrug;2023-06-06;18:55:00;2023-06-06T20:55:00+02:00;22;15;7
BAT;Bataviabrug;2023-06-06;19:00:00;2023-06-06T21:00:00+02:00;8;7;1
BAT;Bataviabrug;2023-06-06;19:05:00;2023-06-06T21:05:00+02:00;20;11;9
BAT;Bataviabrug;2023-06-06;19:10:00;2023-06-06T21:10:00+02:00;10;4;6
BAT;Bataviabrug;2023-06-06;19:15:00;2023-06-06T21:15:00+02:00;14;11;3
BAT;Bataviabrug;2023-06-06;19:20:00;2023-06-06T21:20:00+02:00;10;8;2
BAT;Bataviabrug;2023-06-06;19:25:00;2023-06-06T21:25:00+02:00;14;9;5
BAT;Bataviabrug;2023-06-06;19:30:00;2023-06-06T21:30:00+02:00;12;6;6
BAT;Bataviabrug;2023-06-06;19:35:00;2023-06-06T21:35:00+02:00;12;5;7
BAT;Bataviabrug;2023-06-06;19:40:00;2023-06-06T21:40:00+02:00;14;7;7
BAT;Bataviabrug;2023-06-06;19:45:00;2023-06-06T21:45:00+02:00;12;6;6
BAT;Bataviabrug;2023-06-06;19:50:00;2023-06-06T21:50:00+02:00;12;9;3
BAT;Bataviabrug;2023-06-06;19:55:00;2023-06-06T21:55:00+02:00;15;9;6
BAT;Bataviabrug;2023-06-06;20:00:00;2023-06-06T22:00:00+02:00;18;9;9
BAT;Bataviabrug;2023-06-06;20:05:00;2023-06-06T22:05:00+02:00;15;6;9
BAT;Bataviabrug;2023-06-06;20:10:00;2023-06-06T22:10:00+02:00;9;6;3
BAT;Bataviabrug;2023-06-06;20:15:00;2023-06-06T22:15:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;20:20:00;2023-06-06T22:20:00+02:00;22;17;5
BAT;Bataviabrug;2023-06-06;20:25:00;2023-06-06T22:25:00+02:00;10;7;3
BAT;Bataviabrug;2023-06-06;20:30:00;2023-06-06T22:30:00+02:00;12;4;8
BAT;Bataviabrug;2023-06-06;20:35:00;2023-06-06T22:35:00+02:00;5;2;3
BAT;Bataviabrug;2023-06-06;20:40:00;2023-06-06T22:40:00+02:00;8;3;5
BAT;Bataviabrug;2023-06-06;20:45:00;2023-06-06T22:45:00+02:00;10;5;5
BAT;Bataviabrug;2023-06-06;20:50:00;2023-06-06T22:50:00+02:00;8;2;6
BAT;Bataviabrug;2023-06-06;20:55:00;2023-06-06T22:55:00+02:00;3;1;2
BAT;Bataviabrug;2023-06-06;21:00:00;2023-06-06T23:00:00+02:00;7;3;4
BAT;Bataviabrug;2023-06-06;21:05:00;2023-06-06T23:05:00+02:00;11;8;3
BAT;Bataviabrug;2023-06-06;21:10:00;2023-06-06T23:10:00+02:00;8;1;7
BAT;Bataviabrug;2023-06-06;21:15:00;2023-06-06T23:15:00+02:00;6;3;3
BAT;Bataviabrug;2023-06-06;21:20:00;2023-06-06T23:20:00+02:00;8;3;5
BAT;Bataviabrug;2023-06-06;21:25:00;2023-06-06T23:25:00+02:00;9;4;5
BAT;Bataviabrug;2023-06-06;21:30:00;2023-06-06T23:30:00+02:00;6;4;2
BAT;Bataviabrug;2023-06-06;21:35:00;2023-06-06T23:35:00+02:00;8;3;5
BAT;Bataviabrug;2023-06-06;21:40:00;2023-06-06T23:40:00+02:00;6;1;5
BAT;Bataviabrug;2023-06-06;21:45:00;2023-06-06T23:45:00+02:00;11;6;5
BAT;Bataviabrug;2023-06-06;21:50:00;2023-06-06T23:50:00+02:00;7;1;6
BAT;Bataviabrug;2023-06-06;21:55:00;2023-06-06T23:55:00+02:00;3;1;2
BAT;Bataviabrug;2023-06-06;22:00:00;2023-06-07T00:00:00+02:00;6;2;4
BAT;Bataviabrug;2023-06-06;22:05:00;2023-06-07T00:05:00+02:00;3;1;2
BAT;Bataviabrug;2023-06-06;22:10:00;2023-06-07T00:10:00+02:00;6;1;5
BAT;Bataviabrug;2023-06-06;22:15:00;2023-06-07T00:15:00+02:00;9;5;4
BAT;Bataviabrug;2023-06-06;22:20:00;2023-06-07T00:20:00+02:00;12;9;3
BAT;Bataviabrug;2023-06-06;22:25:00;2023-06-07T00:25:00+02:00;8;1;7
BAT;Bataviabrug;2023-06-06;22:30:00;2023-06-07T00:30:00+02:00;10;7;3
BAT;Bataviabrug;2023-06-06;22:35:00;2023-06-07T00:35:00+02:00;12;9;3
BAT;Bataviabrug;2023-06-06;22:40:00;2023-06-07T00:40:00+02:00;9;7;2
BAT;Bataviabrug;2023-06-06;22:45:00;2023-06-07T00:45:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-06;22:50:00;2023-06-07T00:50:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-06;22:55:00;2023-06-07T00:55:00+02:00;9;7;2
BAT;Bataviabrug;2023-06-06;23:00:00;2023-06-07T01:00:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;23:05:00;2023-06-07T01:05:00+02:00;4;2;2
BAT;Bataviabrug;2023-06-06;23:10:00;2023-06-07T01:10:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-06;23:15:00;2023-06-07T01:15:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;23:20:00;2023-06-07T01:20:00+02:00;3;2;1
BAT;Bataviabrug;2023-06-06;23:25:00;2023-06-07T01:25:00+02:00;4;0;4
BAT;Bataviabrug;2023-06-06;23:30:00;2023-06-07T01:30:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-06;23:35:00;2023-06-07T01:35:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-06;23:40:00;2023-06-07T01:40:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-06;23:45:00;2023-06-07T01:45:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-06;23:50:00;2023-06-07T01:50:00+02:00;5;2;3
BAT;Bataviabrug;2023-06-06;23:55:00;2023-06-07T01:55:00+02:00;3;3;0
BAT;Bataviabrug;2023-06-07;0:00:00;2023-06-07T02:00:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;0:05:00;2023-06-07T02:05:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;0:10:00;2023-06-07T02:10:00+02:00;3;2;1
BAT;Bataviabrug;2023-06-07;0:15:00;2023-06-07T02:15:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;0:20:00;2023-06-07T02:20:00+02:00;4;2;2
BAT;Bataviabrug;2023-06-07;0:25:00;2023-06-07T02:25:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-07;0:30:00;2023-06-07T02:30:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-07;0:35:00;2023-06-07T02:35:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-07;0:40:00;2023-06-07T02:40:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;0:45:00;2023-06-07T02:45:00+02:00;2;2;0
BAT;Bataviabrug;2023-06-07;0:50:00;2023-06-07T02:50:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;0:55:00;2023-06-07T02:55:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:00:00;2023-06-07T03:00:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-07;1:05:00;2023-06-07T03:05:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:10:00;2023-06-07T03:10:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-07;1:15:00;2023-06-07T03:15:00+02:00;2;1;1
BAT;Bataviabrug;2023-06-07;1:20:00;2023-06-07T03:20:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:25:00;2023-06-07T03:25:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:30:00;2023-06-07T03:30:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-07;1:35:00;2023-06-07T03:35:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:40:00;2023-06-07T03:40:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:45:00;2023-06-07T03:45:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;1:50:00;2023-06-07T03:50:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-07;1:55:00;2023-06-07T03:55:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:00:00;2023-06-07T04:00:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:05:00;2023-06-07T04:05:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:10:00;2023-06-07T04:10:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:15:00;2023-06-07T04:15:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:20:00;2023-06-07T04:20:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:25:00;2023-06-07T04:25:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:30:00;2023-06-07T04:30:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:35:00;2023-06-07T04:35:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:40:00;2023-06-07T04:40:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:45:00;2023-06-07T04:45:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;2:50:00;2023-06-07T04:50:00+02:00;1;1;0
BAT;Bataviabrug;2023-06-07;2:55:00;2023-06-07T04:55:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:00:00;2023-06-07T05:00:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:05:00;2023-06-07T05:05:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:10:00;2023-06-07T05:10:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:15:00;2023-06-07T05:15:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:20:00;2023-06-07T05:20:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:25:00;2023-06-07T05:25:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:30:00;2023-06-07T05:30:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:35:00;2023-06-07T05:35:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:40:00;2023-06-07T05:40:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:45:00;2023-06-07T05:45:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:50:00;2023-06-07T05:50:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;3:55:00;2023-06-07T05:55:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;4:00:00;2023-06-07T06:00:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;4:05:00;2023-06-07T06:05:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;4:10:00;2023-06-07T06:10:00+02:00;2;1;1
BAT;Bataviabrug;2023-06-07;4:15:00;2023-06-07T06:15:00+02:00;0;0;0
BAT;Bataviabrug;2023-06-07;4:20:00;2023-06-07T06:20:00+02:00;1;0;1
BAT;Bataviabrug;2023-06-07;4:25:00;2023-06-07T06:25:00+02:00;1;0;1
